id,var,grade,d_math,d_hyp,grp
374603,0,3,0,1,hyp
374603,0,6,0,1,hyp
375303,0,3,0,1,hyp
375303,0,5,0,1,hyp
375303,0,6,0,1,hyp
375303,0,8,0,1,hyp
379301,2,2,0,1,hyp
379301,3,3,0,1,hyp
379801,1,3,0,1,hyp
379805,2,2,0,1,hyp
379805,4,4,0,1,hyp
380201,0,2,0,1,hyp
380201,0,5,0,1,hyp
380201,0,6,0,1,hyp
380201,0,8,0,1,hyp
381701,0,3,0,1,hyp
381701,0,5,0,1,hyp
382101,5,3,0,1,hyp
382101,0,6,0,1,hyp
389902,3,2,0,1,hyp
389902,1,5,0,1,hyp
389902,0,6,0,1,hyp
389903,0,3,0,1,hyp
389903,0,4,0,1,hyp
389903,0,7,0,1,hyp
389904,0,4,0,1,hyp
389904,0,8,0,1,hyp
392102,1,3,0,1,hyp
392102,0,5,0,1,hyp
392102,0,7,0,1,hyp
392103,1,2,0,1,hyp
392103,4,4,0,1,hyp
392103,3,6,0,1,hyp
392301,1,3,0,1,hyp
392301,0,5,0,1,hyp
392301,0,7,0,1,hyp
392303,2,2,0,1,hyp
392303,4,4,0,1,hyp
392303,3,8,0,1,hyp
392401,2,2,0,1,hyp
392401,3,4,0,1,hyp
392402,3,2,0,1,hyp
392402,3,4,0,1,hyp
396202,4,6,0,1,hyp
397202,1,2,0,1,hyp
397202,0,4,0,1,hyp
399503,0,2,0,1,hyp
399503,0,5,0,1,hyp
399503,0,7,0,1,hyp
400101,1,3,0,1,hyp
400101,0,5,0,1,hyp
400101,0,7,0,1,hyp
403701,1,4,0,1,hyp
403701,1,5,0,1,hyp
404503,0,3,0,1,hyp
404503,1,6,0,1,hyp
405002,1,3,0,1,hyp
405002,4,6,0,1,hyp
405002,4,8,0,1,hyp
407702,2,3,0,1,hyp
407702,0,4,0,1,hyp
407702,0,6,0,1,hyp
408501,2,3,0,1,hyp
408501,3,6,0,1,hyp
411002,4,2,0,1,hyp
411002,3,5,0,1,hyp
411002,3,6,0,1,hyp
413202,2,3,0,1,hyp
413202,0,5,0,1,hyp
413202,0,8,0,1,hyp
413203,0,2,0,1,hyp
413203,0,4,0,1,hyp
413203,0,7,0,1,hyp
413203,0,8,0,1,hyp
413301,4,2,0,1,hyp
413301,3,4,0,1,hyp
419401,2,2,0,1,hyp
419401,1,5,0,1,hyp
419401,0,7,0,1,hyp
420001,1,4,0,1,hyp
420001,1,5,0,1,hyp
420001,2,8,0,1,hyp
421001,2,3,0,1,hyp
421001,0,6,0,1,hyp
421001,0,7,0,1,hyp
422401,1,2,0,1,hyp
422401,0,5,0,1,hyp
422401,0,6,0,1,hyp
424602,2,3,0,1,hyp
424602,NA,5,0,1,hyp
424602,0,7,0,1,hyp
425401,1,2,0,1,hyp
425401,0,5,0,1,hyp
425401,0,6,0,1,hyp
425402,1,3,0,1,hyp
425402,2,5,0,1,hyp
425402,0,8,0,1,hyp
425601,0,4,0,1,hyp
425601,1,6,0,1,hyp
427502,1,2,0,1,hyp
427502,0,4,0,1,hyp
427703,3,4,0,1,hyp
427703,3,6,0,1,hyp
431002,1,2,0,1,hyp
431002,2,5,0,1,hyp
433901,3,4,0,1,hyp
433901,3,5,0,1,hyp
433901,3,7,0,1,hyp
433902,2,3,0,1,hyp
433902,1,4,0,1,hyp
433902,2,6,0,1,hyp
435201,2,4,0,1,hyp
435201,0,6,0,1,hyp
436602,3,3,0,1,hyp
436602,4,4,0,1,hyp
436602,3,7,0,1,hyp
436602,3,8,0,1,hyp
437201,0,2,0,1,hyp
437201,0,5,0,1,hyp
439602,4,4,0,1,hyp
439602,2,6,0,1,hyp
439602,2,7,0,1,hyp
442301,1,3,0,1,hyp
442301,3,5,0,1,hyp
442401,2,2,0,1,hyp
442401,2,4,0,1,hyp
442401,2,6,0,1,hyp
442401,4,8,0,1,hyp
442801,1,2,0,1,hyp
442801,2,4,0,1,hyp
443701,3,3,0,1,hyp
443701,0,5,0,1,hyp
443701,1,7,0,1,hyp
443702,4,3,0,1,hyp
443702,4,5,0,1,hyp
443902,4,4,0,1,hyp
443902,4,6,0,1,hyp
444702,1,3,0,1,hyp
444702,1,5,0,1,hyp
448304,0,2,0,1,hyp
448304,0,5,0,1,hyp
449401,0,4,0,1,hyp
449401,0,5,0,1,hyp
449501,0,4,0,1,hyp
449501,0,6,0,1,hyp
449501,0,8,0,1,hyp
449601,2,3,0,1,hyp
449601,1,6,0,1,hyp
449601,2,8,0,1,hyp
449602,3,2,0,1,hyp
449602,2,4,0,1,hyp
449602,1,8,0,1,hyp
452601,2,3,0,1,hyp
452601,1,5,0,1,hyp
453601,0,3,0,1,hyp
453601,0,5,0,1,hyp
453601,1,7,0,1,hyp
453602,0,3,0,1,hyp
453602,0,5,0,1,hyp
453801,1,3,0,1,hyp
453801,1,6,0,1,hyp
453801,1,8,0,1,hyp
453802,4,4,0,1,hyp
453802,5,6,0,1,hyp
453901,0,2,0,1,hyp
453901,0,4,0,1,hyp
453901,0,7,0,1,hyp
453902,2,3,0,1,hyp
453902,3,6,0,1,hyp
456401,4,2,0,1,hyp
456401,2,3,0,1,hyp
457002,4,2,0,1,hyp
457002,2,6,0,1,hyp
458902,4,3,0,1,hyp
458902,5,6,0,1,hyp
459201,0,2,0,1,hyp
459201,0,4,0,1,hyp
461402,3,2,0,1,hyp
461402,4,3,0,1,hyp
463102,0,2,0,1,hyp
463102,0,4,0,1,hyp
463702,0,4,0,1,hyp
463702,0,6,0,1,hyp
466201,0,2,0,1,hyp
466201,0,4,0,1,hyp
468301,0,3,0,1,hyp
468301,0,5,0,1,hyp
468301,0,7,0,1,hyp
468302,0,2,0,1,hyp
468302,0,4,0,1,hyp
468303,0,2,0,1,hyp
468303,0,4,0,1,hyp
471701,4,2,0,1,hyp
471701,4,4,0,1,hyp
471702,0,2,0,1,hyp
471702,0,8,0,1,hyp
472303,0,2,0,1,hyp
472303,2,4,0,1,hyp
472303,2,6,0,1,hyp
474602,3,3,0,1,hyp
474602,0,6,0,1,hyp
474602,3,7,0,1,hyp
474603,2,3,0,1,hyp
474603,4,4,0,1,hyp
474603,2,8,0,1,hyp
474604,2,2,0,1,hyp
474604,1,6,0,1,hyp
475401,3,3,0,1,hyp
475401,2,6,0,1,hyp
476601,0,2,0,1,hyp
476601,NA,4,0,1,hyp
478501,1,2,0,1,hyp
478501,0,4,0,1,hyp
478501,0,6,0,1,hyp
480103,3,3,0,1,hyp
480103,3,5,0,1,hyp
481502,2,3,0,1,hyp
481502,1,5,0,1,hyp
481502,2,7,0,1,hyp
482002,2,2,0,1,hyp
482002,1,4,0,1,hyp
482602,0,3,0,1,hyp
482602,0,6,0,1,hyp
487101,4,3,0,1,hyp
487101,4,5,0,1,hyp
488001,0,3,0,1,hyp
488001,0,6,0,1,hyp
488201,1,2,0,1,hyp
488201,0,5,0,1,hyp
488201,0,7,0,1,hyp
488202,4,3,0,1,hyp
488202,4,5,0,1,hyp
488202,2,7,0,1,hyp
489902,5,2,0,1,hyp
489902,3,6,0,1,hyp
492501,1,2,0,1,hyp
492501,0,5,0,1,hyp
492501,1,7,0,1,hyp
492502,1,3,0,1,hyp
492502,0,5,0,1,hyp
492503,0,2,0,1,hyp
492503,0,4,0,1,hyp
493003,4,2,0,1,hyp
493003,3,6,0,1,hyp
493301,1,4,0,1,hyp
493301,1,6,0,1,hyp
495202,3,3,0,1,hyp
495202,0,5,0,1,hyp
497302,4,3,0,1,hyp
497302,NA,5,0,1,hyp
497302,4,7,0,1,hyp
497303,0,3,0,1,hyp
497303,0,5,0,1,hyp
497304,2,2,0,1,hyp
497304,2,4,0,1,hyp
497403,4,2,0,1,hyp
497403,4,5,0,1,hyp
499703,4,5,0,1,hyp
502802,2,3,0,1,hyp
502802,2,4,0,1,hyp
502802,0,6,0,1,hyp
503201,2,3,0,1,hyp
503201,NA,5,0,1,hyp
503201,1,7,0,1,hyp
504101,0,3,0,1,hyp
504101,0,5,0,1,hyp
506601,3,3,0,1,hyp
506601,2,6,0,1,hyp
506602,0,3,0,1,hyp
506602,0,5,0,1,hyp
509801,1,3,0,1,hyp
509801,0,5,0,1,hyp
509802,1,3,0,1,hyp
509802,2,5,0,1,hyp
510002,0,3,0,1,hyp
510002,0,5,0,1,hyp
510002,0,7,0,1,hyp
510002,0,8,0,1,hyp
510301,2,3,0,1,hyp
510301,2,4,0,1,hyp
510301,3,6,0,1,hyp
510401,2,2,0,1,hyp
510401,2,4,0,1,hyp
511901,3,3,0,1,hyp
511901,5,5,0,1,hyp
511901,4,7,0,1,hyp
513404,4,3,0,1,hyp
513404,3,5,0,1,hyp
513404,3,7,0,1,hyp
513405,4,3,0,1,hyp
513405,4,5,0,1,hyp
515102,0,2,0,1,hyp
515102,0,4,0,1,hyp
515102,2,5,0,1,hyp
515102,1,8,0,1,hyp
516401,0,5,0,1,hyp
518003,1,3,0,1,hyp
518003,1,7,0,1,hyp
519101,2,3,0,1,hyp
519101,2,5,0,1,hyp
519503,0,4,0,1,hyp
519503,0,6,0,1,hyp
519503,0,8,0,1,hyp
521602,0,4,0,1,hyp
521602,0,5,0,1,hyp
521602,1,7,0,1,hyp
522401,0,3,0,1,hyp
522401,2,5,0,1,hyp
523101,4,3,0,1,hyp
523101,4,6,0,1,hyp
523101,2,8,0,1,hyp
523201,4,2,0,1,hyp
523201,3,5,0,1,hyp
523201,3,7,0,1,hyp
523202,0,2,0,1,hyp
523202,1,3,0,1,hyp
524701,0,4,0,1,hyp
524701,0,6,0,1,hyp
524702,0,2,0,1,hyp
524702,1,4,0,1,hyp
524702,0,7,0,1,hyp
525801,3,4,0,1,hyp
525801,3,6,0,1,hyp
525801,2,8,0,1,hyp
527204,0,2,0,1,hyp
527204,0,6,0,1,hyp
527204,2,8,0,1,hyp
531401,5,2,0,1,hyp
531401,4,6,0,1,hyp
531402,0,4,0,1,hyp
531402,0,6,0,1,hyp
531404,0,3,0,1,hyp
531404,1,5,0,1,hyp
531704,1,3,0,1,hyp
531704,1,5,0,1,hyp
532601,0,4,0,1,hyp
532601,0,6,0,1,hyp
532802,4,3,0,1,hyp
532802,4,6,0,1,hyp
533002,4,3,0,1,hyp
533002,1,6,0,1,hyp
533003,3,3,0,1,hyp
533003,4,6,0,1,hyp
534103,0,2,0,1,hyp
534103,0,4,0,1,hyp
534103,0,6,0,1,hyp
537002,0,4,0,1,hyp
537002,0,5,0,1,hyp
537002,0,7,0,1,hyp
537302,1,2,0,1,hyp
537302,0,5,0,1,hyp
537302,0,6,0,1,hyp
537304,1,2,0,1,hyp
537304,1,6,0,1,hyp
537602,2,2,0,1,hyp
537602,3,5,0,1,hyp
537602,1,6,0,1,hyp
538102,1,2,0,1,hyp
538102,0,5,0,1,hyp
538703,2,2,0,1,hyp
538703,0,4,0,1,hyp
538703,0,6,0,1,hyp
538704,2,2,0,1,hyp
538704,0,4,0,1,hyp
542702,4,3,0,1,hyp
542702,0,5,0,1,hyp
542702,0,7,0,1,hyp
542703,1,2,0,1,hyp
542703,0,5,0,1,hyp
542703,0,6,0,1,hyp
542802,4,3,0,1,hyp
542802,4,5,0,1,hyp
543601,0,2,0,1,hyp
543601,0,5,0,1,hyp
543601,0,7,0,1,hyp
543601,0,8,0,1,hyp
543602,3,3,0,1,hyp
543602,1,5,0,1,hyp
543602,0,6,0,1,hyp
545402,2,3,0,1,hyp
546505,0,2,0,1,hyp
546505,5,6,0,1,hyp
546505,0,8,0,1,hyp
546702,0,3,0,1,hyp
547701,1,3,0,1,hyp
547701,0,5,0,1,hyp
548501,0,4,0,1,hyp
548501,0,6,0,1,hyp
548501,1,8,0,1,hyp
549801,1,3,0,1,hyp
549801,1,5,0,1,hyp
550901,2,2,0,1,hyp
550901,1,6,0,1,hyp
551501,2,2,0,1,hyp
551501,3,4,0,1,hyp
552203,0,3,0,1,hyp
552203,0,6,0,1,hyp
553701,3,3,0,1,hyp
553701,4,5,0,1,hyp
553701,1,8,0,1,hyp
553702,0,3,0,1,hyp
553702,2,6,0,1,hyp
556101,2,2,0,1,hyp
556101,0,4,0,1,hyp
556101,3,5,0,1,hyp
556101,1,7,0,1,hyp
556801,0,3,0,1,hyp
556801,1,6,0,1,hyp
558301,4,4,0,1,hyp
558301,4,6,0,1,hyp
558301,3,8,0,1,hyp
559302,3,3,0,1,hyp
559302,5,5,0,1,hyp
560902,5,3,0,1,hyp
560902,3,5,0,1,hyp
560902,2,7,0,1,hyp
561202,2,3,0,1,hyp
561202,1,5,0,1,hyp
561402,0,3,0,1,hyp
561402,0,6,0,1,hyp
564001,0,4,0,1,hyp
564001,0,6,0,1,hyp
564001,0,8,0,1,hyp
564002,0,2,0,1,hyp
564002,1,4,0,1,hyp
564002,1,8,0,1,hyp
565601,3,2,0,1,hyp
565601,3,3,0,1,hyp
565601,4,6,0,1,hyp
567002,4,3,0,1,hyp
567002,2,5,0,1,hyp
570601,4,4,0,1,hyp
570601,1,6,0,1,hyp
571201,3,4,0,1,hyp
571201,2,5,0,1,hyp
571801,2,4,0,1,hyp
571801,3,6,0,1,hyp
571802,1,3,0,1,hyp
571802,2,6,0,1,hyp
572402,1,3,0,1,hyp
572402,1,5,0,1,hyp
572402,0,7,0,1,hyp
572801,0,2,0,1,hyp
572801,0,3,0,1,hyp
572801,1,5,0,1,hyp
572801,1,7,0,1,hyp
572802,1,3,0,1,hyp
572802,2,6,0,1,hyp
572802,0,7,0,1,hyp
572803,2,4,0,1,hyp
572803,3,5,0,1,hyp
572803,2,7,0,1,hyp
574003,1,2,0,1,hyp
574003,0,6,0,1,hyp
574102,0,4,0,1,hyp
574102,0,7,0,1,hyp
574602,1,2,0,1,hyp
574602,1,4,0,1,hyp
574603,0,5,0,1,hyp
574603,0,7,0,1,hyp
580202,0,4,0,1,hyp
580202,0,6,0,1,hyp
581303,3,2,0,1,hyp
581303,3,6,0,1,hyp
581802,3,4,0,1,hyp
581802,3,6,0,1,hyp
581802,NA,8,0,1,hyp
586102,3,2,0,1,hyp
586102,1,6,0,1,hyp
587301,2,2,0,1,hyp
587301,1,3,0,1,hyp
587301,1,6,0,1,hyp
587301,3,7,0,1,hyp
587303,2,3,0,1,hyp
591903,0,2,0,1,hyp
591903,0,5,0,1,hyp
594102,4,2,0,1,hyp
594102,3,6,0,1,hyp
600203,1,2,0,1,hyp
600203,1,6,0,1,hyp
602301,2,3,0,1,hyp
602301,0,4,0,1,hyp
602302,NA,6,0,1,hyp
602304,0,4,0,1,hyp
602304,2,6,0,1,hyp
604004,1,3,0,1,hyp
604004,4,5,0,1,hyp
604004,2,8,0,1,hyp
604607,0,2,0,1,hyp
604607,1,5,0,1,hyp
604902,2,3,0,1,hyp
604902,0,6,0,1,hyp
607201,1,4,0,1,hyp
607201,3,6,0,1,hyp
607601,5,2,0,1,hyp
607601,0,4,0,1,hyp
607602,2,2,0,1,hyp
607602,1,5,0,1,hyp
607602,3,7,0,1,hyp
607802,1,4,0,1,hyp
607802,3,6,0,1,hyp
610101,0,4,0,1,hyp
610101,2,6,0,1,hyp
611802,0,2,0,1,hyp
611802,0,6,0,1,hyp
611802,0,8,0,1,hyp
613201,4,4,0,1,hyp
613201,NA,6,0,1,hyp
613201,3,7,0,1,hyp
613402,2,4,0,1,hyp
613402,NA,5,0,1,hyp
616105,1,2,0,1,hyp
616105,0,4,0,1,hyp
616105,2,6,0,1,hyp
616402,0,4,0,1,hyp
616402,1,5,0,1,hyp
616402,2,7,0,1,hyp
617501,0,2,0,1,hyp
617501,0,3,0,1,hyp
621501,2,3,0,1,hyp
621501,2,5,0,1,hyp
621701,5,2,0,1,hyp
621701,4,4,0,1,hyp
622001,1,3,0,1,hyp
622001,0,6,0,1,hyp
623801,0,3,0,1,hyp
623801,0,5,0,1,hyp
626201,1,2,0,1,hyp
626201,1,4,0,1,hyp
626201,0,7,0,1,hyp
627702,3,4,0,1,hyp
627702,1,5,0,1,hyp
627703,0,2,0,1,hyp
627703,0,6,0,1,hyp
627802,2,3,0,1,hyp
629404,3,3,0,1,hyp
629404,1,5,0,1,hyp
629404,0,6,0,1,hyp
629404,1,8,0,1,hyp
629502,0,5,0,1,hyp
631801,1,2,0,1,hyp
631801,0,5,0,1,hyp
631801,0,8,0,1,hyp
632205,3,2,0,1,hyp
632205,3,4,0,1,hyp
632702,3,4,0,1,hyp
632702,1,6,0,1,hyp
632703,0,3,0,1,hyp
632703,0,5,0,1,hyp
632704,0,6,0,1,hyp
634401,5,4,0,1,hyp
634401,2,6,0,1,hyp
634503,0,4,0,1,hyp
634503,1,6,0,1,hyp
635302,2,3,0,1,hyp
635302,0,5,0,1,hyp
636402,5,3,0,1,hyp
636802,3,3,0,1,hyp
636802,2,4,0,1,hyp
637110,0,2,0,1,hyp
637110,3,6,0,1,hyp
638402,1,2,0,1,hyp
638402,0,6,0,1,hyp
640002,2,2,0,1,hyp
640002,2,3,0,1,hyp
640402,1,4,0,1,hyp
640402,2,6,0,1,hyp
642601,4,2,0,1,hyp
642601,3,4,0,1,hyp
642701,2,2,0,1,hyp
642701,2,5,0,1,hyp
642702,2,4,0,1,hyp
642901,4,3,0,1,hyp
642901,2,5,0,1,hyp
642902,4,2,0,1,hyp
642902,4,5,0,1,hyp
642902,3,7,0,1,hyp
642903,5,2,0,1,hyp
642903,5,5,0,1,hyp
642903,3,7,0,1,hyp
642904,1,4,0,1,hyp
642904,2,6,0,1,hyp
643402,2,3,0,1,hyp
643402,3,5,0,1,hyp
643402,0,7,0,1,hyp
644203,3,3,0,1,hyp
644203,0,6,0,1,hyp
644203,0,7,0,1,hyp
644901,5,4,0,1,hyp
644901,5,6,0,1,hyp
648601,4,3,0,1,hyp
648601,2,5,0,1,hyp
648602,2,4,0,1,hyp
648602,4,6,0,1,hyp
651601,3,3,0,1,hyp
651601,4,5,0,1,hyp
651601,4,7,0,1,hyp
665803,3,6,0,1,hyp
665803,1,7,0,1,hyp
668403,4,2,0,1,hyp
668403,1,6,0,1,hyp
669301,0,5,0,1,hyp
671102,2,3,0,1,hyp
671102,1,5,0,1,hyp
671102,2,6,0,1,hyp
675701,3,4,0,1,hyp
675701,5,5,0,1,hyp
675701,2,7,0,1,hyp
677201,5,3,0,1,hyp
677201,5,5,0,1,hyp
677201,1,6,0,1,hyp
677202,4,3,0,1,hyp
677202,2,4,0,1,hyp
678804,0,3,0,1,hyp
678804,1,4,0,1,hyp
681601,1,2,0,1,hyp
681601,0,6,0,1,hyp
682502,3,3,0,1,hyp
682903,1,3,0,1,hyp
682903,0,5,0,1,hyp
684201,0,3,0,1,hyp
684201,0,6,0,1,hyp
684201,0,8,0,1,hyp
684203,2,2,0,1,hyp
684203,0,5,0,1,hyp
687602,0,3,0,1,hyp
687602,0,5,0,1,hyp
689101,0,2,0,1,hyp
689101,0,5,0,1,hyp
689101,0,6,0,1,hyp
690101,4,2,0,1,hyp
690101,1,4,0,1,hyp
690101,5,6,0,1,hyp
690101,5,8,0,1,hyp
693001,2,4,0,1,hyp
693001,1,6,0,1,hyp
693001,1,7,0,1,hyp
696601,0,2,0,1,hyp
696601,2,3,0,1,hyp
696601,3,6,0,1,hyp
700002,2,4,0,1,hyp
700002,1,5,0,1,hyp
700002,0,7,0,1,hyp
700003,4,3,0,1,hyp
707701,3,4,0,1,hyp
707701,3,6,0,1,hyp
708401,0,4,0,1,hyp
708401,1,5,0,1,hyp
711602,0,3,0,1,hyp
711602,0,5,0,1,hyp
711602,0,7,0,1,hyp
711603,0,3,0,1,hyp
711603,0,5,0,1,hyp
712303,1,3,0,1,hyp
712303,3,6,0,1,hyp
712303,2,8,0,1,hyp
714801,2,3,0,1,hyp
714801,0,5,0,1,hyp
714801,1,7,0,1,hyp
714802,2,2,0,1,hyp
714802,0,4,0,1,hyp
714802,0,6,0,1,hyp
715601,2,3,0,1,hyp
715601,2,6,0,1,hyp
715803,3,2,0,1,hyp
715803,2,3,0,1,hyp
715803,1,5,0,1,hyp
716601,0,2,0,1,hyp
716601,0,6,0,1,hyp
716601,1,8,0,1,hyp
716602,2,4,0,1,hyp
716602,2,6,0,1,hyp
716602,1,8,0,1,hyp
717002,3,2,0,1,hyp
717002,5,6,0,1,hyp
717003,5,2,0,1,hyp
717003,3,5,0,1,hyp
717901,5,4,0,1,hyp
717901,5,7,0,1,hyp
717902,5,3,0,1,hyp
717902,3,4,0,1,hyp
717902,4,8,0,1,hyp
717903,0,2,0,1,hyp
717903,4,4,0,1,hyp
717903,0,7,0,1,hyp
718602,0,3,0,1,hyp
718602,4,5,0,1,hyp
718602,0,6,0,1,hyp
718602,2,8,0,1,hyp
722401,0,4,0,1,hyp
722401,1,6,0,1,hyp
722401,0,8,0,1,hyp
722803,2,4,0,1,hyp
722803,4,6,0,1,hyp
723501,0,2,0,1,hyp
723501,0,4,0,1,hyp
725801,0,3,0,1,hyp
725801,0,5,0,1,hyp
725903,5,3,0,1,hyp
725903,1,6,0,1,hyp
725903,1,8,0,1,hyp
737702,4,3,0,1,hyp
737702,2,4,0,1,hyp
738201,1,2,0,1,hyp
738201,1,4,0,1,hyp
738201,2,5,0,1,hyp
738201,1,7,0,1,hyp
739002,0,2,0,1,hyp
739002,0,4,0,1,hyp
739002,0,6,0,1,hyp
739002,0,8,0,1,hyp
739102,1,2,0,1,hyp
739102,1,6,0,1,hyp
739301,1,2,0,1,hyp
739301,0,4,0,1,hyp
739301,0,8,0,1,hyp
739401,1,2,0,1,hyp
739401,1,4,0,1,hyp
739401,0,8,0,1,hyp
739601,0,3,0,1,hyp
739601,0,5,0,1,hyp
742301,1,4,0,1,hyp
742301,1,5,0,1,hyp
743601,4,2,0,1,hyp
743601,3,5,0,1,hyp
743602,2,4,0,1,hyp
743602,4,5,0,1,hyp
743602,2,7,0,1,hyp
743801,1,3,0,1,hyp
743801,2,5,0,1,hyp
743801,0,6,0,1,hyp
743802,1,2,0,1,hyp
743802,0,4,0,1,hyp
744102,5,2,0,1,hyp
744102,5,4,0,1,hyp
744102,3,5,0,1,hyp
744103,0,6,0,1,hyp
744703,3,4,0,1,hyp
744703,4,5,0,1,hyp
744704,3,2,0,1,hyp
744704,4,4,0,1,hyp
744704,3,6,0,1,hyp
745103,0,5,0,1,hyp
745103,0,7,0,1,hyp
745904,2,3,0,1,hyp
748003,NA,3,0,1,hyp
748003,1,6,0,1,hyp
748502,NA,2,0,1,hyp
748502,4,4,0,1,hyp
748502,3,7,0,1,hyp
749802,1,3,0,1,hyp
749802,1,5,0,1,hyp
749802,0,7,0,1,hyp
749803,0,3,0,1,hyp
749803,0,5,0,1,hyp
750104,3,2,0,1,hyp
750104,5,5,0,1,hyp
750404,1,3,0,1,hyp
750404,0,5,0,1,hyp
750404,1,7,0,1,hyp
751001,2,3,0,1,hyp
751001,2,5,0,1,hyp
752003,0,2,0,1,hyp
752003,0,6,0,1,hyp
752501,0,2,0,1,hyp
752501,0,4,0,1,hyp
760102,3,2,0,1,hyp
760102,1,6,0,1,hyp
763603,5,2,0,1,hyp
763603,5,5,0,1,hyp
764503,4,4,0,1,hyp
764503,2,6,0,1,hyp
765702,0,3,0,1,hyp
765702,0,5,0,1,hyp
767901,1,2,0,1,hyp
767901,3,5,0,1,hyp
771002,4,4,0,1,hyp
771002,0,5,0,1,hyp
771002,3,7,0,1,hyp
775002,2,3,0,1,hyp
775002,0,5,0,1,hyp
778902,1,3,0,1,hyp
778902,1,4,0,1,hyp
778902,1,7,0,1,hyp
778903,2,3,0,1,hyp
778903,0,4,0,1,hyp
778903,3,7,0,1,hyp
783001,5,2,0,1,hyp
783001,4,3,0,1,hyp
783001,1,8,0,1,hyp
783002,3,5,0,1,hyp
783002,NA,7,0,1,hyp
783301,3,3,0,1,hyp
783301,1,5,0,1,hyp
783502,2,2,0,1,hyp
783502,2,5,0,1,hyp
783602,3,2,0,1,hyp
783602,3,5,0,1,hyp
783801,0,3,0,1,hyp
783801,1,4,0,1,hyp
785601,NA,2,0,1,hyp
785601,1,6,0,1,hyp
786402,3,3,0,1,hyp
786402,NA,6,0,1,hyp
788302,3,3,0,1,hyp
788302,2,4,0,1,hyp
788303,2,2,0,1,hyp
788303,3,3,0,1,hyp
788303,3,7,0,1,hyp
792103,0,2,0,1,hyp
792103,0,4,0,1,hyp
792704,0,4,0,1,hyp
792704,0,5,0,1,hyp
792704,1,7,0,1,hyp
793001,0,2,0,1,hyp
793001,0,4,0,1,hyp
793001,0,7,0,1,hyp
794301,0,2,0,1,hyp
794301,2,4,0,1,hyp
794503,1,4,0,1,hyp
794503,2,6,0,1,hyp
794503,0,8,0,1,hyp
795201,0,3,0,1,hyp
795201,1,5,0,1,hyp
795201,3,8,0,1,hyp
795901,0,2,0,1,hyp
795901,1,4,0,1,hyp
799803,4,3,0,1,hyp
799803,2,5,0,1,hyp
800602,0,4,0,1,hyp
800602,0,6,0,1,hyp
804701,3,3,0,1,hyp
804701,0,5,0,1,hyp
804701,1,6,0,1,hyp
804702,0,2,0,1,hyp
804702,1,3,0,1,hyp
804702,NA,6,0,1,hyp
809102,3,2,0,1,hyp
809102,1,4,0,1,hyp
809102,4,5,0,1,hyp
809103,1,4,0,1,hyp
809103,0,5,0,1,hyp
809103,5,7,0,1,hyp
809301,2,2,0,1,hyp
809301,3,3,0,1,hyp
809301,NA,5,0,1,hyp
810303,0,3,0,1,hyp
810303,0,4,0,1,hyp
811002,3,3,0,1,hyp
812504,2,3,0,1,hyp
814101,0,2,0,1,hyp
814101,2,4,0,1,hyp
817402,5,3,0,1,hyp
817402,3,5,0,1,hyp
817402,2,7,0,1,hyp
817403,5,2,0,1,hyp
817403,1,4,0,1,hyp
817403,4,7,0,1,hyp
817404,0,3,0,1,hyp
817404,4,5,0,1,hyp
817404,0,8,0,1,hyp
822602,5,2,0,1,hyp
822602,2,5,0,1,hyp
825702,1,3,0,1,hyp
825702,1,6,0,1,hyp
825902,2,2,0,1,hyp
825902,3,4,0,1,hyp
825903,3,2,0,1,hyp
825903,1,6,0,1,hyp
825903,NA,7,0,1,hyp
826503,1,2,0,1,hyp
826503,0,6,0,1,hyp
826503,0,8,0,1,hyp
826504,0,4,0,1,hyp
826504,3,6,0,1,hyp
826904,5,2,0,1,hyp
826904,3,4,0,1,hyp
826904,5,6,0,1,hyp
826905,0,2,0,1,hyp
826905,5,4,0,1,hyp
827101,1,4,0,1,hyp
827101,1,5,0,1,hyp
827302,1,2,0,1,hyp
827302,5,4,0,1,hyp
827302,1,5,0,1,hyp
828302,2,3,0,1,hyp
828302,2,6,0,1,hyp
828302,3,8,0,1,hyp
828604,2,3,0,1,hyp
828604,2,6,0,1,hyp
828902,2,3,0,1,hyp
828902,4,5,0,1,hyp
828903,1,3,0,1,hyp
828903,5,5,0,1,hyp
828903,1,7,0,1,hyp
828905,5,3,0,1,hyp
828905,2,5,0,1,hyp
828905,2,7,0,1,hyp
829401,4,6,0,1,hyp
829401,2,7,0,1,hyp
829403,1,4,0,1,hyp
829403,2,6,0,1,hyp
833601,0,2,0,1,hyp
833601,0,5,0,1,hyp
834301,4,4,0,1,hyp
834301,3,8,0,1,hyp
835202,2,3,0,1,hyp
835202,2,5,0,1,hyp
835703,NA,4,0,1,hyp
835703,0,6,0,1,hyp
835703,0,8,0,1,hyp
837503,2,2,0,1,hyp
837503,0,6,0,1,hyp
837504,5,4,0,1,hyp
837504,5,6,0,1,hyp
837602,0,2,0,1,hyp
837602,4,4,0,1,hyp
838301,3,2,0,1,hyp
838301,3,5,0,1,hyp
838903,1,2,0,1,hyp
838903,1,6,0,1,hyp
841601,2,3,0,1,hyp
841601,3,5,0,1,hyp
841601,3,7,0,1,hyp
841602,2,2,0,1,hyp
841602,1,4,0,1,hyp
846301,0,2,0,1,hyp
846301,0,6,0,1,hyp
846301,0,8,0,1,hyp
847301,0,2,0,1,hyp
